subset,algorithm,original_width,original_depth,original_gates,ibmq7_width,ibmq7_depth,ibmq7_gates,ibmq16_width,ibmq16_depth,ibmq16_gates,ibmq27_width,ibmq27_depth,ibmq27_gates,ibmq127_width,ibmq127_depth,ibmq127_gates,arrival_time
177,ae,13,72,"{'cp': 66, 'cx': 24, 'u': 13, 'measure': 13, 'u2': 12, 'u3': 12, 'h': 12, 'barrier': 1}",-1,-1,{},16,368,"{'rz': 346, 'cx': 288, 'sx': 147, 'measure': 13, 'x': 12, 'barrier': 1}",27,365,"{'rz': 346, 'cx': 300, 'sx': 146, 'measure': 13, 'x': 10, 'barrier': 1}",127,351,"{'rz': 378, 'cx': 275, 'sx': 167, 'measure': 13, 'x': 11, 'barrier': 1}",10676.670602584458
177,dj,20,22,"{'u2': 21, 'cx': 19, 'measure': 19, 'h': 18, 'barrier': 1}",-1,-1,{},-1,-1,{},27,81,"{'rz': 79, 'cx': 45, 'sx': 42, 'measure': 19, 'x': 3, 'barrier': 1}",127,75,"{'rz': 72, 'cx': 46, 'sx': 41, 'measure': 19, 'x': 2, 'barrier': 1}",10676.91355013358
177,qftentangled,40,83,"{'cp': 780, 'h': 41, 'measure': 40, 'cx': 39, 'swap': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1049,"{'cx': 3440, 'rz': 2732, 'sx': 889, 'x': 74, 'measure': 40, 'barrier': 1}",10677.31019262643
177,random,14,106,"{'cx': 96, 'u2': 45, 'cu1': 30, 'h': 29, 'u3': 26, 'u1': 24, 'ry': 23, 'measure': 14, 'cry': 12, 's': 12, 'ccx': 10, 'cu3': 9, 'tdg': 8, 'swap': 7, 'crx': 7, 'ch': 7, 'sx': 6, 't': 6, 'rz': 6, 'rx': 5, 'cswap': 5, 'x': 4, 'cy': 4, 'crz': 4, 'p': 3, 'sdg': 2, 'cz': 2, 'cp': 2, 'z': 2, 'rxx': 2, 'sxdg': 2, 'u': 2, 'rzz': 2, 'y': 1, 'barrier': 1}",-1,-1,{},16,653,"{'cx': 884, 'rz': 781, 'sx': 401, 'x': 45, 'measure': 14, 'barrier': 1}",27,650,"{'cx': 927, 'rz': 758, 'sx': 387, 'x': 42, 'measure': 14, 'barrier': 1}",127,694,"{'cx': 914, 'rz': 773, 'sx': 391, 'x': 39, 'measure': 14, 'barrier': 1}",10678.995012355974
177,twolocalrandom,28,114,"{'cx': 1134, 'ry': 112, 'measure': 28, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,780,"{'rz': 2654, 'cx': 2588, 'sx': 1715, 'x': 157, 'measure': 28, 'barrier': 1}",10679.409627813226
178,qpeexact,46,137,"{'cp': 1035, 'h': 90, 'measure': 45, 'swap': 22, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1991,"{'cx': 5441, 'rz': 3610, 'sx': 1126, 'x': 151, 'measure': 45, 'barrier': 1}",10682.618809288959
178,qpeexact,5,14,"{'cp': 10, 'h': 8, 'measure': 4, 'swap': 2, 'x': 1, 'barrier': 1}",7,69,"{'rz': 39, 'cx': 38, 'sx': 11, 'measure': 4, 'x': 1, 'barrier': 1}",16,65,"{'rz': 42, 'cx': 36, 'sx': 14, 'measure': 4, 'x': 2, 'barrier': 1}",27,62,"{'rz': 40, 'cx': 38, 'sx': 11, 'measure': 4, 'x': 2, 'barrier': 1}",127,63,"{'rz': 40, 'cx': 36, 'sx': 15, 'measure': 4, 'x': 2, 'barrier': 1}",10683.771065297617
178,random,8,50,"{'cx': 33, 'u2': 20, 'cu1': 15, 'u1': 11, 'h': 11, 'u3': 11, 'ry': 9, 'measure': 8, 'rx': 7, 'rzz': 5, 'tdg': 3, 's': 3, 'cu3': 2, 't': 2, 'sdg': 1, 'ccx': 1, 'crx': 1, 'cy': 1, 'ch': 1, 'cz': 1, 'sx': 1, 'rxx': 1, 'x': 1, 'rz': 1, 'swap': 1, 'p': 1, 'barrier': 1}",-1,-1,{},16,193,"{'rz': 206, 'cx': 166, 'sx': 110, 'x': 9, 'measure': 8, 'barrier': 1}",27,226,"{'rz': 195, 'cx': 169, 'sx': 100, 'x': 10, 'measure': 8, 'barrier': 1}",127,225,"{'rz': 196, 'cx': 169, 'sx': 100, 'x': 10, 'measure': 8, 'barrier': 1}",10684.181469845771
178,realamprandom,49,198,"{'cx': 3528, 'ry': 196, 'measure': 49, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2298,"{'cx': 11603, 'rz': 3858, 'sx': 2545, 'x': 236, 'measure': 49, 'barrier': 1}",10685.66050743257
178,qnn,13,125,"{'cx': 324, 'p': 156, 'u2': 26, 'ry': 26, 'measure': 13, 'barrier': 1}",-1,-1,{},16,458,"{'cx': 667, 'rz': 437, 'sx': 181, 'x': 30, 'measure': 13, 'barrier': 1}",27,404,"{'cx': 662, 'rz': 456, 'sx': 202, 'x': 29, 'measure': 13, 'barrier': 1}",127,463,"{'cx': 651, 'rz': 486, 'sx': 210, 'x': 40, 'measure': 13, 'barrier': 1}",10686.528499594062
178,ae,33,192,"{'cp': 496, 'cx': 64, 'u': 33, 'measure': 33, 'u2': 32, 'u3': 32, 'h': 32, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1141,"{'cx': 2538, 'rz': 1745, 'sx': 472, 'x': 41, 'measure': 33, 'barrier': 1}",10687.1399677729
178,su2random,31,126,"{'cx': 1395, 'u3': 124, 'measure': 31, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,888,"{'cx': 3951, 'rz': 1477, 'sx': 961, 'x': 102, 'measure': 31, 'barrier': 1}",10687.45565930946
178,realamprandom,12,50,"{'cx': 198, 'ry': 48, 'measure': 12, 'barrier': 1}",-1,-1,{},16,417,"{'cx': 721, 'rz': 297, 'sx': 227, 'measure': 12, 'x': 7, 'barrier': 1}",27,409,"{'cx': 671, 'rz': 199, 'sx': 166, 'measure': 12, 'x': 5, 'barrier': 1}",127,281,"{'cx': 455, 'rz': 383, 'sx': 278, 'x': 19, 'measure': 12, 'barrier': 1}",10688.264136624084
178,twolocalrandom,44,178,"{'cx': 2838, 'ry': 176, 'measure': 44, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2004,"{'cx': 9338, 'rz': 3748, 'sx': 2386, 'x': 177, 'measure': 44, 'barrier': 1}",10688.639569955627
178,ghz,12,13,"{'measure': 12, 'cx': 11, 'h': 1, 'barrier': 1}",-1,-1,{},16,15,"{'measure': 12, 'cx': 11, 'rz': 2, 'sx': 1, 'barrier': 1}",27,15,"{'measure': 12, 'cx': 11, 'rz': 2, 'sx': 1, 'barrier': 1}",127,15,"{'measure': 12, 'cx': 11, 'rz': 2, 'sx': 1, 'barrier': 1}",10689.565299153155
178,random,35,386,"{'cx': 747, 'u2': 332, 'cu1': 325, 'h': 219, 'u1': 182, 'u3': 149, 'ry': 93, 'rx': 66, 'ccx': 58, 'cu3': 58, 'rzz': 46, 's': 45, 'crz': 43, 'swap': 40, 't': 37, 'tdg': 35, 'measure': 35, 'rz': 34, 'cry': 30, 'cp': 28, 'ch': 27, 'cswap': 26, 'p': 25, 'sx': 25, 'x': 23, 'crx': 22, 'cz': 19, 'rxx': 16, 'cy': 15, 'z': 12, 'sdg': 11, 'y': 9, 'sxdg': 7, 'u': 7, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,4664,"{'cx': 12143, 'rz': 5367, 'sx': 2438, 'x': 251, 'measure': 35, 'barrier': 1}",10690.535357897068
178,twolocalrandom,9,38,"{'cx': 108, 'ry': 36, 'measure': 9, 'barrier': 1}",-1,-1,{},16,207,"{'cx': 278, 'rz': 139, 'sx': 113, 'measure': 9, 'x': 4, 'barrier': 1}",27,252,"{'cx': 284, 'rz': 191, 'sx': 150, 'measure': 9, 'x': 8, 'barrier': 1}",127,247,"{'cx': 297, 'rz': 156, 'sx': 125, 'measure': 9, 'x': 7, 'barrier': 1}",10690.72527778528
178,ae,26,150,"{'cp': 300, 'cx': 50, 'u': 26, 'measure': 26, 'u2': 25, 'u3': 25, 'h': 25, 'barrier': 1}",-1,-1,{},-1,-1,{},27,946,"{'cx': 1468, 'rz': 1183, 'sx': 356, 'x': 36, 'measure': 26, 'barrier': 1}",127,965,"{'cx': 1426, 'rz': 1272, 'sx': 413, 'x': 40, 'measure': 26, 'barrier': 1}",10692.238010300538
178,qpeexact,39,116,"{'cp': 741, 'h': 76, 'measure': 38, 'swap': 19, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1584,"{'cx': 3714, 'rz': 2720, 'sx': 913, 'x': 114, 'measure': 38, 'barrier': 1}",10694.399126098382
178,twolocalrandom,20,82,"{'cx': 570, 'ry': 80, 'measure': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},27,425,"{'cx': 1458, 'rz': 423, 'sx': 312, 'x': 29, 'measure': 20, 'barrier': 1}",127,473,"{'cx': 1464, 'rz': 551, 'sx': 400, 'x': 32, 'measure': 20, 'barrier': 1}",10694.482195874065
178,dj,46,48,"{'u2': 47, 'cx': 45, 'measure': 45, 'h': 44, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,190,"{'rz': 174, 'cx': 147, 'sx': 95, 'measure': 45, 'x': 5, 'barrier': 1}",10695.667344597428
178,random,39,472,"{'cx': 967, 'u2': 467, 'cu1': 400, 'h': 254, 'u1': 252, 'ry': 166, 'u3': 164, 'rx': 88, 'rzz': 69, 'ccx': 68, 'cu3': 67, 's': 51, 't': 47, 'tdg': 44, 'rz': 43, 'cz': 43, 'measure': 39, 'ch': 37, 'crz': 34, 'swap': 34, 'sx': 32, 'cp': 31, 'p': 29, 'cswap': 29, 'cry': 28, 'rxx': 28, 'cy': 28, 'x': 26, 'crx': 23, 'sxdg': 16, 'sdg': 15, 'z': 13, 'u': 12, 'y': 10, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,5498,"{'cx': 15963, 'rz': 6734, 'sx': 3137, 'x': 293, 'measure': 39, 'barrier': 1}",10697.828447302325
178,qpeexact,32,95,"{'cp': 496, 'h': 62, 'measure': 31, 'swap': 15, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1046,"{'cx': 2663, 'rz': 1765, 'sx': 498, 'x': 68, 'measure': 31, 'barrier': 1}",10698.271114857036
178,random,29,310,"{'cx': 528, 'u2': 276, 'u1': 167, 'cu1': 154, 'h': 133, 'u3': 88, 'ry': 81, 'rx': 52, 'ccx': 33, 'cu3': 31, 's': 29, 'measure': 29, 'rzz': 28, 'tdg': 26, 'sx': 26, 'rz': 26, 't': 26, 'crz': 24, 'cy': 23, 'ch': 23, 'cp': 20, 'x': 20, 'cry': 19, 'crx': 19, 'swap': 16, 'cswap': 16, 'rxx': 16, 'p': 12, 'cz': 12, 'sdg': 9, 'sxdg': 8, 'z': 7, 'y': 7, 'u': 3, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2866,"{'cx': 7032, 'rz': 3483, 'sx': 1711, 'x': 139, 'measure': 29, 'barrier': 1}",10698.786039697854
178,realamprandom,37,150,"{'cx': 1998, 'ry': 148, 'measure': 37, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1490,"{'cx': 6154, 'rz': 2525, 'sx': 1659, 'x': 136, 'measure': 37, 'barrier': 1}",10700.774737679405
178,twolocalrandom,50,202,"{'cx': 3675, 'ry': 200, 'measure': 50, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2182,"{'cx': 11327, 'rz': 3545, 'sx': 2336, 'x': 207, 'measure': 50, 'barrier': 1}",10701.553207475474
178,qft,24,49,"{'cp': 276, 'h': 24, 'measure': 24, 'swap': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,756,"{'cx': 1315, 'rz': 1150, 'sx': 440, 'x': 40, 'measure': 24, 'barrier': 1}",127,649,"{'cx': 1377, 'rz': 1014, 'sx': 264, 'x': 43, 'measure': 24, 'barrier': 1}",10701.812528713055
178,su2random,50,202,"{'cx': 3675, 'u3': 200, 'measure': 50, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2349,"{'cx': 12172, 'rz': 4007, 'sx': 2670, 'x': 254, 'measure': 50, 'barrier': 1}",10702.324313913963
178,twolocalrandom,49,198,"{'cx': 3528, 'ry': 196, 'measure': 49, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2055,"{'cx': 10459, 'rz': 3840, 'sx': 2473, 'x': 246, 'measure': 49, 'barrier': 1}",10702.502853142634
178,su2random,43,174,"{'cx': 2709, 'u3': 172, 'measure': 43, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1437,"{'cx': 8183, 'rz': 2834, 'sx': 1764, 'x': 198, 'measure': 43, 'barrier': 1}",10702.521326801188
178,qftentangled,22,47,"{'cp': 231, 'h': 23, 'measure': 22, 'cx': 21, 'swap': 11, 'barrier': 1}",-1,-1,{},-1,-1,{},27,441,"{'cx': 1173, 'rz': 857, 'sx': 187, 'x': 22, 'measure': 22, 'barrier': 1}",127,536,"{'cx': 1206, 'rz': 829, 'sx': 163, 'measure': 22, 'x': 20, 'barrier': 1}",10703.714098016122
178,qpeinexact,33,98,"{'cp': 528, 'h': 64, 'measure': 32, 'swap': 16, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1053,"{'cx': 2644, 'rz': 2192, 'sx': 796, 'x': 77, 'measure': 32, 'barrier': 1}",10704.122219187126
178,qpeinexact,12,35,"{'cp': 66, 'h': 22, 'measure': 11, 'swap': 5, 'x': 1, 'barrier': 1}",-1,-1,{},16,333,"{'cx': 328, 'rz': 304, 'sx': 105, 'x': 18, 'measure': 11, 'barrier': 1}",27,350,"{'cx': 327, 'rz': 255, 'sx': 69, 'x': 11, 'measure': 11, 'barrier': 1}",127,366,"{'cx': 322, 'rz': 264, 'sx': 71, 'x': 13, 'measure': 11, 'barrier': 1}",10705.49156694965
178,realamprandom,23,94,"{'cx': 759, 'ry': 92, 'measure': 23, 'barrier': 1}",-1,-1,{},-1,-1,{},27,753,"{'cx': 2225, 'rz': 836, 'sx': 588, 'x': 39, 'measure': 23, 'barrier': 1}",127,541,"{'cx': 1982, 'rz': 538, 'sx': 389, 'x': 23, 'measure': 23, 'barrier': 1}",10705.703464243361
178,ghz,36,37,"{'measure': 36, 'cx': 35, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,39,"{'measure': 36, 'cx': 35, 'rz': 2, 'sx': 1, 'barrier': 1}",10706.510613262984
178,dj,50,52,"{'h': 52, 'cx': 49, 'measure': 49, 'u2': 47, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,210,"{'rz': 205, 'cx': 138, 'sx': 111, 'measure': 49, 'x': 15, 'barrier': 1}",10706.62207490502
178,su2random,38,154,"{'cx': 2109, 'u3': 152, 'measure': 38, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1636,"{'cx': 6744, 'rz': 2196, 'sx': 1473, 'x': 74, 'measure': 38, 'barrier': 1}",10707.46033861833
178,qpeexact,10,25,"{'cp': 43, 'h': 18, 'measure': 9, 'swap': 4, 'x': 1, 'barrier': 1}",-1,-1,{},16,215,"{'cx': 212, 'rz': 169, 'sx': 44, 'measure': 9, 'x': 7, 'barrier': 1}",27,204,"{'cx': 198, 'rz': 172, 'sx': 48, 'measure': 9, 'x': 8, 'barrier': 1}",127,210,"{'cx': 207, 'rz': 173, 'sx': 49, 'measure': 9, 'x': 8, 'barrier': 1}",10707.74427098502
178,ae,39,228,"{'cp': 703, 'cx': 76, 'u': 39, 'measure': 39, 'u2': 38, 'u3': 38, 'h': 38, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1499,"{'cx': 3119, 'rz': 2893, 'sx': 1058, 'x': 66, 'measure': 39, 'barrier': 1}",10709.931106630856
178,random,2,12,"{'cx': 4, 'rx': 3, 'u2': 3, 'ry': 2, 'measure': 2, 'rzz': 1, 'rz': 1, 'u3': 1, 'u1': 1, 'barrier': 1}",7,13,"{'rz': 10, 'sx': 7, 'cx': 2, 'measure': 2, 'barrier': 1}",16,14,"{'rz': 10, 'sx': 7, 'cx': 2, 'measure': 2, 'barrier': 1}",27,13,"{'rz': 10, 'sx': 7, 'cx': 2, 'measure': 2, 'barrier': 1}",127,14,"{'rz': 10, 'sx': 7, 'cx': 2, 'measure': 2, 'barrier': 1}",10711.218602177534
178,qpeexact,19,56,"{'cp': 171, 'h': 36, 'measure': 18, 'swap': 9, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,692,"{'cx': 1007, 'rz': 631, 'sx': 141, 'x': 23, 'measure': 18, 'barrier': 1}",127,609,"{'cx': 946, 'rz': 651, 'sx': 163, 'x': 21, 'measure': 18, 'barrier': 1}",10712.215599678675
178,ae,7,36,"{'cp': 15, 'cx': 12, 'u': 7, 'measure': 7, 'u2': 6, 'u3': 6, 'h': 6, 'barrier': 1}",7,128,"{'rz': 96, 'cx': 69, 'sx': 48, 'measure': 7, 'x': 3, 'barrier': 1}",16,147,"{'rz': 94, 'cx': 74, 'sx': 46, 'measure': 7, 'x': 2, 'barrier': 1}",27,147,"{'rz': 94, 'cx': 74, 'sx': 46, 'measure': 7, 'x': 2, 'barrier': 1}",127,140,"{'rz': 91, 'cx': 72, 'sx': 41, 'measure': 7, 'x': 2, 'barrier': 1}",10713.234876707005
178,ae,43,252,"{'cp': 861, 'cx': 84, 'u': 43, 'measure': 43, 'u2': 42, 'u3': 42, 'h': 42, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1770,"{'cx': 3863, 'rz': 2910, 'sx': 903, 'x': 98, 'measure': 43, 'barrier': 1}",10714.67931081282
178,qftentangled,25,53,"{'cp': 300, 'h': 26, 'measure': 25, 'cx': 24, 'swap': 12, 'barrier': 1}",-1,-1,{},-1,-1,{},27,670,"{'cx': 1351, 'rz': 1340, 'sx': 554, 'x': 57, 'measure': 25, 'barrier': 1}",127,484,"{'cx': 1538, 'rz': 931, 'sx': 74, 'measure': 25, 'x': 3, 'barrier': 1}",10718.028342351483
178,ae,23,132,"{'cp': 231, 'cx': 44, 'u': 23, 'measure': 23, 'u2': 22, 'u3': 22, 'h': 22, 'barrier': 1}",-1,-1,{},-1,-1,{},27,840,"{'cx': 1094, 'rz': 1041, 'sx': 391, 'x': 25, 'measure': 23, 'barrier': 1}",127,799,"{'cx': 1156, 'rz': 937, 'sx': 296, 'x': 31, 'measure': 23, 'barrier': 1}",10718.717500619283
178,dj,13,15,"{'u2': 17, 'cx': 12, 'measure': 12, 'h': 8, 'barrier': 1}",-1,-1,{},16,57,"{'rz': 49, 'sx': 28, 'cx': 28, 'measure': 12, 'x': 3, 'barrier': 1}",27,55,"{'rz': 51, 'sx': 29, 'cx': 25, 'measure': 12, 'x': 3, 'barrier': 1}",127,38,"{'rz': 44, 'sx': 26, 'cx': 23, 'measure': 12, 'x': 1, 'barrier': 1}",10719.087091154288
178,su2random,24,98,"{'cx': 828, 'u3': 96, 'measure': 24, 'barrier': 1}",-1,-1,{},-1,-1,{},27,989,"{'cx': 2686, 'rz': 839, 'sx': 616, 'x': 39, 'measure': 24, 'barrier': 1}",127,1087,"{'cx': 2618, 'rz': 1313, 'sx': 874, 'x': 54, 'measure': 24, 'barrier': 1}",10719.895231407496
178,ghz,38,39,"{'measure': 38, 'cx': 37, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,41,"{'measure': 38, 'cx': 37, 'rz': 2, 'sx': 1, 'barrier': 1}",10721.37010243075
178,su2random,8,34,"{'cx': 84, 'u3': 32, 'measure': 8, 'barrier': 1}",-1,-1,{},16,207,"{'cx': 229, 'rz': 112, 'sx': 100, 'measure': 8, 'x': 1, 'barrier': 1}",27,223,"{'cx': 219, 'rz': 102, 'sx': 90, 'measure': 8, 'x': 1, 'barrier': 1}",127,236,"{'cx': 230, 'rz': 142, 'sx': 112, 'measure': 8, 'x': 6, 'barrier': 1}",10722.335098040623
178,qnn,2,12,"{'cx': 5, 'u2': 4, 'ry': 4, 'p': 2, 'measure': 2, 'barrier': 1}",7,17,"{'rz': 15, 'sx': 10, 'cx': 3, 'measure': 2, 'barrier': 1}",16,17,"{'rz': 15, 'sx': 10, 'cx': 3, 'measure': 2, 'barrier': 1}",27,17,"{'rz': 15, 'sx': 10, 'cx': 3, 'measure': 2, 'barrier': 1}",127,17,"{'rz': 15, 'sx': 10, 'cx': 3, 'measure': 2, 'barrier': 1}",10723.056260867575
178,random,47,579,"{'cx': 1426, 'u2': 754, 'cu1': 482, 'u1': 392, 'h': 319, 'ry': 261, 'u3': 238, 'rx': 153, 'ccx': 109, 'rzz': 95, 't': 85, 'cu3': 83, 'tdg': 74, 'rz': 66, 's': 62, 'crz': 54, 'swap': 49, 'cswap': 49, 'cy': 47, 'measure': 47, 'cry': 46, 'crx': 45, 'sx': 44, 'cz': 44, 'cp': 44, 'rxx': 44, 'x': 42, 'ch': 41, 'p': 29, 'sdg': 20, 'z': 18, 'u': 16, 'y': 16, 'sxdg': 15, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,7717,"{'cx': 26079, 'rz': 9940, 'sx': 4712, 'x': 423, 'measure': 47, 'barrier': 1}",10724.747445190484
178,qftentangled,46,95,"{'cp': 1035, 'h': 47, 'measure': 46, 'cx': 45, 'swap': 23, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1285,"{'cx': 4822, 'rz': 2801, 'sx': 447, 'x': 58, 'measure': 46, 'barrier': 1}",10725.090288343246
178,ae,22,126,"{'cp': 210, 'cx': 42, 'u': 22, 'measure': 22, 'u2': 21, 'u3': 21, 'h': 21, 'barrier': 1}",-1,-1,{},-1,-1,{},27,777,"{'rz': 1043, 'cx': 983, 'sx': 438, 'x': 42, 'measure': 22, 'barrier': 1}",127,767,"{'cx': 1062, 'rz': 897, 'sx': 276, 'x': 24, 'measure': 22, 'barrier': 1}",10728.010029251636
178,qft,16,33,"{'cp': 120, 'h': 16, 'measure': 16, 'swap': 8, 'barrier': 1}",-1,-1,{},16,344,"{'cx': 535, 'rz': 518, 'sx': 208, 'x': 29, 'measure': 16, 'barrier': 1}",27,347,"{'cx': 595, 'rz': 518, 'sx': 176, 'x': 27, 'measure': 16, 'barrier': 1}",127,350,"{'cx': 592, 'rz': 508, 'sx': 176, 'x': 24, 'measure': 16, 'barrier': 1}",10728.507753854745
178,dj,4,6,"{'u2': 5, 'cx': 3, 'measure': 3, 'h': 2, 'barrier': 1}",7,9,"{'rz': 11, 'sx': 7, 'cx': 3, 'measure': 3, 'barrier': 1}",16,9,"{'rz': 11, 'sx': 7, 'cx': 3, 'measure': 3, 'barrier': 1}",27,9,"{'rz': 11, 'sx': 7, 'cx': 3, 'measure': 3, 'barrier': 1}",127,9,"{'rz': 11, 'sx': 7, 'cx': 3, 'measure': 3, 'barrier': 1}",10729.943704264646
178,su2random,48,194,"{'cx': 3384, 'u3': 192, 'measure': 48, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,2200,"{'cx': 11266, 'rz': 4982, 'sx': 3182, 'x': 321, 'measure': 48, 'barrier': 1}",10730.52574308536
178,qftentangled,9,21,"{'cp': 36, 'h': 10, 'measure': 9, 'cx': 8, 'swap': 4, 'barrier': 1}",-1,-1,{},16,187,"{'cx': 196, 'rz': 124, 'sx': 26, 'measure': 9, 'x': 4, 'barrier': 1}",27,186,"{'cx': 176, 'rz': 147, 'sx': 50, 'x': 10, 'measure': 9, 'barrier': 1}",127,179,"{'cx': 175, 'rz': 151, 'sx': 54, 'x': 10, 'measure': 9, 'barrier': 1}",10733.13576159631
178,qpeinexact,2,4,"{'h': 2, 'x': 1, 'cp': 1, 'barrier': 1, 'measure': 1}",7,10,"{'rz': 6, 'sx': 2, 'cx': 2, 'x': 1, 'barrier': 1, 'measure': 1}",16,10,"{'rz': 6, 'sx': 2, 'cx': 2, 'x': 1, 'barrier': 1, 'measure': 1}",27,10,"{'rz': 6, 'sx': 2, 'cx': 2, 'x': 1, 'barrier': 1, 'measure': 1}",127,10,"{'rz': 6, 'sx': 2, 'cx': 2, 'x': 1, 'barrier': 1, 'measure': 1}",10733.214046334539
178,qnn,47,465,"{'cx': 4370, 'p': 2162, 'u2': 94, 'ry': 94, 'measure': 47, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1624,"{'rz': 9662, 'cx': 7843, 'sx': 5678, 'x': 222, 'measure': 47, 'barrier': 1}",10733.435334010435
178,dj,3,5,"{'u2': 5, 'cx': 2, 'measure': 2, 'barrier': 1}",7,8,"{'rz': 8, 'sx': 5, 'cx': 2, 'measure': 2, 'barrier': 1}",16,8,"{'rz': 8, 'sx': 5, 'cx': 2, 'measure': 2, 'barrier': 1}",27,8,"{'rz': 8, 'sx': 5, 'cx': 2, 'measure': 2, 'barrier': 1}",127,8,"{'rz': 8, 'sx': 5, 'cx': 2, 'measure': 2, 'barrier': 1}",10734.286578588319
178,qft,36,73,"{'cp': 630, 'h': 36, 'measure': 36, 'swap': 18, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1039,"{'cx': 3047, 'rz': 2053, 'sx': 516, 'x': 86, 'measure': 36, 'barrier': 1}",10734.453661208478
178,qftentangled,8,19,"{'cp': 28, 'h': 9, 'measure': 8, 'cx': 7, 'swap': 4, 'barrier': 1}",-1,-1,{},16,153,"{'cx': 158, 'rz': 100, 'sx': 25, 'measure': 8, 'x': 4, 'barrier': 1}",27,144,"{'cx': 135, 'rz': 126, 'sx': 57, 'measure': 8, 'x': 6, 'barrier': 1}",127,165,"{'cx': 150, 'rz': 111, 'sx': 33, 'measure': 8, 'x': 7, 'barrier': 1}",10737.623073118246
178,ae,34,198,"{'cp': 528, 'cx': 66, 'u': 34, 'measure': 34, 'u2': 33, 'u3': 33, 'h': 33, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1325,"{'cx': 2411, 'rz': 2100, 'sx': 729, 'x': 76, 'measure': 34, 'barrier': 1}",10738.775479423963
178,qpeinexact,22,65,"{'cp': 231, 'h': 42, 'measure': 21, 'swap': 10, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,839,"{'cx': 1273, 'rz': 907, 'sx': 249, 'x': 33, 'measure': 21, 'barrier': 1}",127,787,"{'cx': 1289, 'rz': 982, 'sx': 285, 'x': 43, 'measure': 21, 'barrier': 1}",10739.627586093568
178,realamprandom,17,70,"{'cx': 408, 'ry': 68, 'measure': 17, 'barrier': 1}",-1,-1,{},-1,-1,{},27,380,"{'cx': 1252, 'rz': 277, 'sx': 212, 'measure': 17, 'x': 13, 'barrier': 1}",127,642,"{'cx': 1315, 'rz': 536, 'sx': 379, 'x': 17, 'measure': 17, 'barrier': 1}",10739.674733978343
179,ghz,39,40,"{'measure': 39, 'cx': 38, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,42,"{'measure': 39, 'cx': 38, 'rz': 2, 'sx': 1, 'barrier': 1}",10741.619134023746
179,qnn,34,335,"{'cx': 2277, 'p': 1122, 'u2': 68, 'ry': 68, 'measure': 34, 'barrier': 1}",-1,-1,{},-1,-1,{},-1,-1,{},127,1204,"{'rz': 4310, 'cx': 4267, 'sx': 2291, 'x': 219, 'measure': 34, 'barrier': 1}",10741.82295581373
