subset,algorithm,original_width,original_depth,original_gates,ibmq7_width,ibmq7_depth,ibmq7_gates,ibmq16_width,ibmq16_depth,ibmq16_gates,ibmq27_width,ibmq27_depth,ibmq27_gates,ibmq127_width,ibmq127_depth,ibmq127_gates,distance_to_avg
94,twolocalrandom,22,90,"{'cx': 693, 'ry': 88, 'measure': 22, 'barrier': 1}",-1,-1,{},-1,-1,{},27,526,"{'cx': 1880, 'rz': 751, 'sx': 515, 'x': 32, 'measure': 22, 'barrier': 1}",127,481,"{'cx': 2069, 'rz': 347, 'sx': 277, 'measure': 22, 'x': 13, 'barrier': 1}",29.17028535980150
94,ae,16,90,"{'cp': 105, 'cx': 30, 'u': 16, 'measure': 16, 'u2': 15, 'u3': 15, 'h': 15, 'barrier': 1}",-1,-1,{},16,488,"{'rz': 533, 'cx': 483, 'sx': 210, 'measure': 16, 'x': 15, 'barrier': 1}",27,496,"{'cx': 498, 'rz': 487, 'sx': 172, 'measure': 16, 'x': 14, 'barrier': 1}",127,504,"{'rz': 481, 'cx': 471, 'sx': 171, 'x': 20, 'measure': 16, 'barrier': 1}",29.17028535980150
94,realamprandom,7,30,"{'cx': 63, 'ry': 28, 'measure': 7, 'barrier': 1}",7,157,"{'cx': 141, 'rz': 114, 'sx': 85, 'measure': 7, 'x': 4, 'barrier': 1}",16,165,"{'cx': 159, 'rz': 99, 'sx': 84, 'measure': 7, 'x': 5, 'barrier': 1}",27,161,"{'cx': 134, 'rz': 127, 'sx': 98, 'measure': 7, 'x': 5, 'barrier': 1}",127,161,"{'cx': 152, 'rz': 99, 'sx': 83, 'measure': 7, 'x': 2, 'barrier': 1}",30.82971464019850
94,dj,27,29,"{'u2': 27, 'h': 26, 'cx': 26, 'measure': 26, 'barrier': 1}",-1,-1,{},-1,-1,{},27,119,"{'rz': 101, 'cx': 94, 'sx': 56, 'measure': 26, 'x': 2, 'barrier': 1}",127,116,"{'rz': 103, 'cx': 77, 'sx': 57, 'measure': 26, 'x': 6, 'barrier': 1}",31.82971464019850
94,ghz,25,26,"{'measure': 25, 'cx': 24, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,55,"{'cx': 41, 'measure': 25, 'rz': 12, 'sx': 9, 'barrier': 1}",127,28,"{'measure': 25, 'cx': 24, 'rz': 2, 'sx': 1, 'barrier': 1}",34.82971464019850
94,qpeexact,10,25,"{'cp': 43, 'h': 18, 'measure': 9, 'swap': 4, 'x': 1, 'barrier': 1}",-1,-1,{},16,215,"{'cx': 212, 'rz': 169, 'sx': 44, 'measure': 9, 'x': 7, 'barrier': 1}",27,204,"{'cx': 198, 'rz': 172, 'sx': 48, 'measure': 9, 'x': 8, 'barrier': 1}",127,210,"{'cx': 207, 'rz': 173, 'sx': 49, 'measure': 9, 'x': 8, 'barrier': 1}",35.82971464019850
94,ae,18,102,"{'cp': 136, 'cx': 34, 'u': 18, 'measure': 18, 'u2': 17, 'u3': 17, 'h': 17, 'barrier': 1}",-1,-1,{},-1,-1,{},27,606,"{'cx': 676, 'rz': 629, 'sx': 230, 'x': 27, 'measure': 18, 'barrier': 1}",127,564,"{'cx': 648, 'rz': 638, 'sx': 233, 'x': 22, 'measure': 18, 'barrier': 1}",41.17028535980150
94,qft,9,19,"{'cp': 36, 'h': 9, 'measure': 9, 'swap': 4, 'barrier': 1}",-1,-1,{},16,148,"{'cx': 165, 'rz': 129, 'sx': 33, 'x': 10, 'measure': 9, 'barrier': 1}",27,159,"{'cx': 163, 'rz': 130, 'sx': 37, 'measure': 9, 'x': 7, 'barrier': 1}",127,166,"{'cx': 164, 'rz': 137, 'sx': 41, 'x': 10, 'measure': 9, 'barrier': 1}",41.82971464019850
94,random,12,103,"{'cx': 83, 'u2': 46, 'cu1': 41, 'u1': 26, 'h': 23, 'ry': 17, 'u3': 12, 'measure': 12, 'cu3': 9, 'rx': 7, 'crz': 5, 'rz': 5, 'rzz': 5, 'ccx': 5, 's': 4, 'tdg': 4, 'swap': 4, 'x': 4, 'crx': 4, 'cry': 4, 't': 3, 'cp': 3, 'rxx': 3, 'p': 3, 'sx': 2, 'cy': 2, 'sxdg': 2, 'ch': 1, 'cswap': 1, 'cz': 1, 'barrier': 1}",-1,-1,{},16,498,"{'cx': 674, 'rz': 563, 'sx': 263, 'x': 27, 'measure': 12, 'barrier': 1}",27,497,"{'cx': 674, 'rz': 563, 'sx': 261, 'x': 32, 'measure': 12, 'barrier': 1}",127,504,"{'cx': 668, 'rz': 563, 'sx': 263, 'x': 29, 'measure': 12, 'barrier': 1}",42.17028535980150
94,realamprandom,4,18,"{'cx': 18, 'ry': 16, 'measure': 4, 'barrier': 1}",7,60,"{'sx': 32, 'cx': 32, 'rz': 30, 'measure': 4, 'barrier': 1}",16,65,"{'sx': 35, 'rz': 35, 'cx': 32, 'measure': 4, 'x': 1, 'barrier': 1}",27,70,"{'rz': 52, 'sx': 42, 'cx': 36, 'measure': 4, 'barrier': 1}",127,54,"{'sx': 32, 'rz': 30, 'cx': 30, 'measure': 4, 'barrier': 1}",42.82971464019850
94,su2random,4,18,"{'cx': 18, 'u3': 16, 'measure': 4, 'barrier': 1}",7,55,"{'sx': 32, 'rz': 32, 'cx': 30, 'measure': 4, 'barrier': 1}",16,61,"{'sx': 32, 'rz': 32, 'cx': 32, 'measure': 4, 'barrier': 1}",27,55,"{'sx': 32, 'rz': 32, 'cx': 30, 'measure': 4, 'barrier': 1}",127,67,"{'cx': 34, 'sx': 32, 'rz': 32, 'measure': 4, 'barrier': 1}",42.82971464019850
94,qft,8,17,"{'cp': 28, 'h': 8, 'measure': 8, 'swap': 4, 'barrier': 1}",-1,-1,{},16,139,"{'cx': 136, 'rz': 88, 'sx': 16, 'measure': 8, 'x': 1, 'barrier': 1}",27,130,"{'cx': 123, 'rz': 122, 'sx': 48, 'measure': 8, 'x': 6, 'barrier': 1}",127,134,"{'cx': 126, 'rz': 110, 'sx': 36, 'measure': 8, 'x': 7, 'barrier': 1}",43.82971464019850
94,qftentangled,4,11,"{'cp': 6, 'h': 5, 'measure': 4, 'cx': 3, 'swap': 2, 'barrier': 1}",7,53,"{'cx': 30, 'rz': 20, 'sx': 5, 'measure': 4, 'barrier': 1}",16,53,"{'cx': 30, 'rz': 20, 'sx': 5, 'measure': 4, 'barrier': 1}",27,53,"{'cx': 30, 'rz': 20, 'sx': 5, 'measure': 4, 'barrier': 1}",127,49,"{'cx': 36, 'rz': 21, 'sx': 5, 'measure': 4, 'barrier': 1}",49.82971464019850
94,ae,20,114,"{'cp': 171, 'cx': 38, 'u': 20, 'measure': 20, 'u2': 19, 'u3': 19, 'h': 19, 'barrier': 1}",-1,-1,{},-1,-1,{},27,728,"{'cx': 864, 'rz': 744, 'sx': 254, 'x': 28, 'measure': 20, 'barrier': 1}",127,653,"{'cx': 837, 'rz': 827, 'sx': 312, 'x': 26, 'measure': 20, 'barrier': 1}",53.17028535980150
95,qpeinexact,21,62,"{'cp': 210, 'h': 40, 'measure': 20, 'swap': 10, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,746,"{'cx': 1141, 'rz': 923, 'sx': 323, 'x': 28, 'measure': 20, 'barrier': 1}",127,764,"{'cx': 1212, 'rz': 763, 'sx': 174, 'x': 28, 'measure': 20, 'barrier': 1}",1.1702853598014900
95,qpeexact,22,63,"{'cp': 230, 'h': 42, 'measure': 21, 'swap': 10, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,832,"{'cx': 1244, 'rz': 966, 'sx': 311, 'x': 38, 'measure': 21, 'barrier': 1}",127,817,"{'cx': 1310, 'rz': 880, 'sx': 224, 'x': 32, 'measure': 21, 'barrier': 1}",2.1702853598014900
95,qpeexact,24,65,"{'cp': 273, 'h': 46, 'measure': 23, 'swap': 11, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,751,"{'cx': 1480, 'rz': 1057, 'sx': 282, 'x': 39, 'measure': 23, 'barrier': 1}",127,903,"{'cx': 1467, 'rz': 1154, 'sx': 348, 'x': 50, 'measure': 23, 'barrier': 1}",4.17028535980149
95,random,10,56,"{'cx': 48, 'u2': 25, 'u3': 15, 'u1': 14, 'h': 11, 'measure': 10, 'cu1': 9, 'rx': 6, 'tdg': 5, 'sx': 5, 'cy': 5, 'swap': 5, 't': 4, 's': 4, 'cu3': 4, 'rxx': 3, 'ry': 3, 'rzz': 3, 'crz': 3, 'ccx': 2, 'rz': 2, 'cz': 2, 'u': 2, 'sxdg': 2, 'ch': 2, 'cswap': 1, 'p': 1, 'cry': 1, 'y': 1, 'cp': 1, 'z': 1, 'sdg': 1, 'barrier': 1}",-1,-1,{},16,339,"{'cx': 324, 'rz': 293, 'sx': 142, 'x': 20, 'measure': 10, 'barrier': 1}",27,365,"{'cx': 345, 'rz': 290, 'sx': 147, 'x': 24, 'measure': 10, 'barrier': 1}",127,266,"{'cx': 327, 'rz': 291, 'sx': 149, 'x': 22, 'measure': 10, 'barrier': 1}",4.82971464019851
95,realamprandom,16,66,"{'cx': 360, 'ry': 64, 'measure': 16, 'barrier': 1}",-1,-1,{},16,543,"{'cx': 1207, 'rz': 368, 'sx': 270, 'measure': 16, 'x': 7, 'barrier': 1}",27,505,"{'cx': 1099, 'rz': 428, 'sx': 314, 'x': 24, 'measure': 16, 'barrier': 1}",127,574,"{'cx': 1218, 'rz': 430, 'sx': 314, 'x': 17, 'measure': 16, 'barrier': 1}",5.17028535980149
95,ae,10,54,"{'cp': 36, 'cx': 18, 'u': 10, 'measure': 10, 'u2': 9, 'u3': 9, 'h': 9, 'barrier': 1}",-1,-1,{},16,243,"{'rz': 204, 'cx': 153, 'sx': 95, 'measure': 10, 'x': 6, 'barrier': 1}",27,239,"{'rz': 205, 'cx': 151, 'sx': 90, 'measure': 10, 'x': 9, 'barrier': 1}",127,240,"{'rz': 211, 'cx': 151, 'sx': 90, 'measure': 10, 'x': 8, 'barrier': 1}",6.82971464019851
95,qpeinexact,16,47,"{'cp': 120, 'h': 30, 'measure': 15, 'swap': 7, 'x': 1, 'barrier': 1}",-1,-1,{},16,489,"{'cx': 652, 'rz': 506, 'sx': 152, 'x': 16, 'measure': 15, 'barrier': 1}",27,502,"{'cx': 636, 'rz': 503, 'sx': 147, 'x': 24, 'measure': 15, 'barrier': 1}",127,503,"{'cx': 587, 'rz': 494, 'sx': 142, 'x': 22, 'measure': 15, 'barrier': 1}",13.82971464019850
95,qnn,8,75,"{'cx': 119, 'p': 56, 'u2': 16, 'ry': 16, 'measure': 8, 'barrier': 1}",-1,-1,{},16,217,"{'cx': 232, 'rz': 181, 'sx': 91, 'measure': 8, 'x': 6, 'barrier': 1}",27,220,"{'cx': 238, 'rz': 168, 'sx': 84, 'measure': 8, 'x': 6, 'barrier': 1}",127,200,"{'cx': 256, 'rz': 123, 'sx': 52, 'measure': 8, 'barrier': 1}",14.17028535980150
95,qft,22,45,"{'cp': 231, 'h': 22, 'measure': 22, 'swap': 11, 'barrier': 1}",-1,-1,{},-1,-1,{},27,438,"{'rz': 1199, 'cx': 952, 'sx': 582, 'x': 42, 'measure': 22, 'barrier': 1}",127,566,"{'cx': 1095, 'rz': 950, 'sx': 338, 'x': 49, 'measure': 22, 'barrier': 1}",15.82971464019850
95,ae,14,78,"{'cp': 78, 'cx': 26, 'u': 14, 'measure': 14, 'u2': 13, 'u3': 13, 'h': 13, 'barrier': 1}",-1,-1,{},16,392,"{'rz': 447, 'cx': 323, 'sx': 220, 'x': 20, 'measure': 14, 'barrier': 1}",27,403,"{'rz': 422, 'cx': 362, 'sx': 186, 'x': 15, 'measure': 14, 'barrier': 1}",127,383,"{'rz': 479, 'cx': 307, 'sx': 256, 'measure': 14, 'x': 7, 'barrier': 1}",17.17028535980150
95,qpeinexact,14,41,"{'cp': 91, 'h': 26, 'measure': 13, 'swap': 6, 'x': 1, 'barrier': 1}",-1,-1,{},16,418,"{'cx': 438, 'rz': 366, 'sx': 110, 'x': 16, 'measure': 13, 'barrier': 1}",27,441,"{'cx': 459, 'rz': 357, 'sx': 101, 'x': 14, 'measure': 13, 'barrier': 1}",127,397,"{'cx': 460, 'rz': 337, 'sx': 81, 'measure': 13, 'x': 12, 'barrier': 1}",19.82971464019850
95,su2random,20,82,"{'cx': 570, 'u3': 80, 'measure': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},27,400,"{'cx': 1412, 'rz': 457, 'sx': 350, 'measure': 20, 'x': 16, 'barrier': 1}",127,410,"{'cx': 1556, 'sx': 160, 'rz': 160, 'measure': 20, 'barrier': 1}",21.17028535980150
95,twolocalrandom,20,82,"{'cx': 570, 'ry': 80, 'measure': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},27,425,"{'cx': 1458, 'rz': 423, 'sx': 312, 'x': 29, 'measure': 20, 'barrier': 1}",127,473,"{'cx': 1464, 'rz': 551, 'sx': 400, 'x': 32, 'measure': 20, 'barrier': 1}",21.17028535980150
95,qpeexact,12,33,"{'cp': 65, 'h': 22, 'measure': 11, 'swap': 5, 'x': 1, 'barrier': 1}",-1,-1,{},16,326,"{'cx': 330, 'rz': 289, 'sx': 91, 'x': 14, 'measure': 11, 'barrier': 1}",27,330,"{'cx': 313, 'rz': 265, 'sx': 74, 'x': 11, 'measure': 11, 'barrier': 1}",127,330,"{'cx': 313, 'rz': 262, 'sx': 74, 'x': 11, 'measure': 11, 'barrier': 1}",27.82971464019850
95,su2random,7,30,"{'cx': 63, 'u3': 28, 'measure': 7, 'barrier': 1}",7,158,"{'cx': 141, 'rz': 119, 'sx': 88, 'measure': 7, 'x': 5, 'barrier': 1}",16,164,"{'cx': 153, 'rz': 118, 'sx': 90, 'measure': 7, 'x': 3, 'barrier': 1}",27,169,"{'cx': 157, 'rz': 117, 'sx': 93, 'measure': 7, 'x': 6, 'barrier': 1}",127,190,"{'cx': 154, 'rz': 153, 'sx': 115, 'measure': 7, 'x': 6, 'barrier': 1}",30.82971464019850
95,random,11,92,"{'cx': 79, 'u2': 36, 'h': 28, 'u1': 22, 'cu1': 21, 'ry': 15, 'u3': 14, 'measure': 11, 'tdg': 7, 't': 7, 'cu3': 6, 'rx': 5, 'swap': 4, 's': 4, 'crx': 4, 'ccx': 4, 'cswap': 4, 'crz': 3, 'sx': 2, 'x': 2, 'y': 2, 'rzz': 2, 'rz': 1, 'cry': 1, 'sxdg': 1, 'sdg': 1, 'cy': 1, 'u': 1, 'cz': 1, 'cp': 1, 'barrier': 1}",-1,-1,{},16,375,"{'cx': 496, 'rz': 442, 'sx': 218, 'x': 20, 'measure': 11, 'barrier': 1}",27,510,"{'cx': 495, 'rz': 458, 'sx': 230, 'x': 32, 'measure': 11, 'barrier': 1}",127,375,"{'cx': 509, 'rz': 441, 'sx': 214, 'x': 24, 'measure': 11, 'barrier': 1}",31.17028535980150
95,qpeinexact,10,29,"{'cp': 45, 'h': 18, 'measure': 9, 'swap': 4, 'x': 1, 'barrier': 1}",-1,-1,{},16,243,"{'cx': 230, 'rz': 169, 'sx': 36, 'measure': 9, 'x': 6, 'barrier': 1}",27,243,"{'cx': 207, 'rz': 192, 'sx': 63, 'x': 13, 'measure': 9, 'barrier': 1}",127,248,"{'cx': 225, 'rz': 171, 'sx': 40, 'measure': 9, 'x': 7, 'barrier': 1}",31.82971464019850
95,dj,25,27,"{'h': 26, 'cx': 24, 'measure': 24, 'u2': 23, 'barrier': 1}",-1,-1,{},-1,-1,{},27,106,"{'rz': 93, 'cx': 76, 'sx': 53, 'measure': 24, 'x': 6, 'barrier': 1}",127,113,"{'rz': 95, 'cx': 72, 'sx': 53, 'measure': 24, 'x': 7, 'barrier': 1}",33.82971464019850
95,twolocalrandom,6,26,"{'cx': 45, 'ry': 24, 'measure': 6, 'barrier': 1}",7,122,"{'cx': 108, 'rz': 56, 'sx': 53, 'measure': 6, 'x': 2, 'barrier': 1}",16,114,"{'cx': 90, 'rz': 81, 'sx': 69, 'measure': 6, 'x': 2, 'barrier': 1}",27,112,"{'cx': 94, 'rz': 73, 'sx': 61, 'measure': 6, 'x': 3, 'barrier': 1}",127,107,"{'cx': 96, 'rz': 65, 'sx': 60, 'measure': 6, 'x': 1, 'barrier': 1}",34.82971464019850
95,qpeinexact,9,26,"{'cp': 36, 'h': 16, 'measure': 8, 'swap': 4, 'x': 1, 'barrier': 1}",-1,-1,{},16,185,"{'cx': 178, 'rz': 117, 'sx': 16, 'measure': 8, 'x': 1, 'barrier': 1}",27,217,"{'cx': 165, 'rz': 156, 'sx': 49, 'x': 9, 'measure': 8, 'barrier': 1}",127,218,"{'cx': 163, 'rz': 161, 'sx': 52, 'x': 8, 'measure': 8, 'barrier': 1}",34.82971464019850
95,ae,5,24,"{'cx': 8, 'cp': 6, 'u': 5, 'measure': 5, 'u2': 4, 'u3': 4, 'h': 4, 'barrier': 1}",7,78,"{'rz': 44, 'cx': 32, 'sx': 22, 'measure': 5, 'x': 2, 'barrier': 1}",16,78,"{'rz': 44, 'cx': 32, 'sx': 22, 'measure': 5, 'x': 2, 'barrier': 1}",27,79,"{'rz': 48, 'cx': 30, 'sx': 26, 'measure': 5, 'x': 3, 'barrier': 1}",127,74,"{'rz': 45, 'cx': 28, 'sx': 24, 'measure': 5, 'barrier': 1}",36.82971464019850
95,qftentangled,10,23,"{'cp': 45, 'h': 11, 'measure': 10, 'cx': 9, 'swap': 5, 'barrier': 1}",-1,-1,{},16,240,"{'cx': 236, 'rz': 169, 'sx': 47, 'measure': 10, 'x': 8, 'barrier': 1}",27,226,"{'cx': 226, 'rz': 183, 'sx': 63, 'x': 13, 'measure': 10, 'barrier': 1}",127,194,"{'cx': 222, 'rz': 198, 'sx': 79, 'x': 13, 'measure': 10, 'barrier': 1}",37.82971464019850
95,ghz,21,22,"{'measure': 21, 'cx': 20, 'h': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,24,"{'measure': 21, 'cx': 20, 'rz': 2, 'sx': 1, 'barrier': 1}",127,24,"{'measure': 21, 'cx': 20, 'rz': 2, 'sx': 1, 'barrier': 1}",38.82971464019850
95,qpeinexact,6,17,"{'cp': 15, 'h': 10, 'measure': 5, 'swap': 2, 'x': 1, 'barrier': 1}",7,96,"{'rz': 65, 'cx': 54, 'sx': 20, 'measure': 5, 'x': 4, 'barrier': 1}",16,93,"{'rz': 61, 'cx': 56, 'sx': 17, 'measure': 5, 'x': 3, 'barrier': 1}",27,93,"{'rz': 61, 'cx': 56, 'sx': 17, 'measure': 5, 'x': 3, 'barrier': 1}",127,94,"{'rz': 64, 'cx': 54, 'sx': 20, 'measure': 5, 'x': 4, 'barrier': 1}",43.82971464019850
95,random,14,106,"{'cx': 96, 'u2': 45, 'cu1': 30, 'h': 29, 'u3': 26, 'u1': 24, 'ry': 23, 'measure': 14, 'cry': 12, 's': 12, 'ccx': 10, 'cu3': 9, 'tdg': 8, 'swap': 7, 'crx': 7, 'ch': 7, 'sx': 6, 't': 6, 'rz': 6, 'rx': 5, 'cswap': 5, 'x': 4, 'cy': 4, 'crz': 4, 'p': 3, 'sdg': 2, 'cz': 2, 'cp': 2, 'z': 2, 'rxx': 2, 'sxdg': 2, 'u': 2, 'rzz': 2, 'y': 1, 'barrier': 1}",-1,-1,{},16,653,"{'cx': 884, 'rz': 781, 'sx': 401, 'x': 45, 'measure': 14, 'barrier': 1}",27,650,"{'cx': 927, 'rz': 758, 'sx': 387, 'x': 42, 'measure': 14, 'barrier': 1}",127,694,"{'cx': 914, 'rz': 773, 'sx': 391, 'x': 39, 'measure': 14, 'barrier': 1}",45.17028535980150
95,qnn,2,12,"{'cx': 5, 'u2': 4, 'ry': 4, 'p': 2, 'measure': 2, 'barrier': 1}",7,17,"{'rz': 15, 'sx': 10, 'cx': 3, 'measure': 2, 'barrier': 1}",16,17,"{'rz': 15, 'sx': 10, 'cx': 3, 'measure': 2, 'barrier': 1}",27,17,"{'rz': 15, 'sx': 10, 'cx': 3, 'measure': 2, 'barrier': 1}",127,17,"{'rz': 15, 'sx': 10, 'cx': 3, 'measure': 2, 'barrier': 1}",48.82971464019850
96,twolocalrandom,14,58,"{'cx': 273, 'ry': 56, 'measure': 14, 'barrier': 1}",-1,-1,{},16,298,"{'cx': 686, 'rz': 294, 'sx': 219, 'measure': 14, 'x': 3, 'barrier': 1}",27,473,"{'cx': 896, 'rz': 293, 'sx': 221, 'measure': 14, 'x': 10, 'barrier': 1}",127,376,"{'cx': 780, 'rz': 350, 'sx': 258, 'x': 23, 'measure': 14, 'barrier': 1}",2.8297146401985100
96,qpeexact,18,51,"{'cp': 152, 'h': 34, 'measure': 17, 'swap': 8, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,579,"{'cx': 861, 'rz': 579, 'sx': 142, 'x': 24, 'measure': 17, 'barrier': 1}",127,589,"{'cx': 868, 'rz': 583, 'sx': 134, 'x': 23, 'measure': 17, 'barrier': 1}",9.82971464019851
96,qpeinexact,24,71,"{'cp': 276, 'h': 46, 'measure': 23, 'swap': 11, 'x': 1, 'barrier': 1}",-1,-1,{},-1,-1,{},27,818,"{'cx': 1485, 'rz': 1133, 'sx': 338, 'x': 34, 'measure': 23, 'barrier': 1}",127,843,"{'cx': 1573, 'rz': 980, 'sx': 217, 'x': 34, 'measure': 23, 'barrier': 1}",10.17028535980150
96,ae,13,72,"{'cp': 66, 'cx': 24, 'u': 13, 'measure': 13, 'u2': 12, 'u3': 12, 'h': 12, 'barrier': 1}",-1,-1,{},16,368,"{'rz': 346, 'cx': 288, 'sx': 147, 'measure': 13, 'x': 12, 'barrier': 1}",27,365,"{'rz': 346, 'cx': 300, 'sx': 146, 'measure': 13, 'x': 10, 'barrier': 1}",127,351,"{'rz': 378, 'cx': 275, 'sx': 167, 'measure': 13, 'x': 11, 'barrier': 1}",11.17028535980150
96,twolocalrandom,18,74,"{'cx': 459, 'ry': 72, 'measure': 18, 'barrier': 1}",-1,-1,{},-1,-1,{},27,414,"{'cx': 1060, 'rz': 708, 'sx': 486, 'x': 39, 'measure': 18, 'barrier': 1}",127,643,"{'cx': 1429, 'rz': 521, 'sx': 377, 'x': 26, 'measure': 18, 'barrier': 1}",13.17028535980150
96,qftentangled,22,47,"{'cp': 231, 'h': 23, 'measure': 22, 'cx': 21, 'swap': 11, 'barrier': 1}",-1,-1,{},-1,-1,{},27,441,"{'cx': 1173, 'rz': 857, 'sx': 187, 'x': 22, 'measure': 22, 'barrier': 1}",127,536,"{'cx': 1206, 'rz': 829, 'sx': 163, 'measure': 22, 'x': 20, 'barrier': 1}",13.82971464019850
96,twolocalrandom,11,46,"{'cx': 165, 'ry': 44, 'measure': 11, 'barrier': 1}",-1,-1,{},16,406,"{'cx': 572, 'rz': 177, 'sx': 142, 'measure': 11, 'x': 4, 'barrier': 1}",27,257,"{'cx': 419, 'rz': 237, 'sx': 174, 'x': 13, 'measure': 11, 'barrier': 1}",127,241,"{'cx': 402, 'rz': 221, 'sx': 163, 'measure': 11, 'x': 10, 'barrier': 1}",14.82971464019850
96,ae,14,78,"{'cp': 78, 'cx': 26, 'u': 14, 'measure': 14, 'u2': 13, 'u3': 13, 'h': 13, 'barrier': 1}",-1,-1,{},16,392,"{'rz': 447, 'cx': 323, 'sx': 220, 'x': 20, 'measure': 14, 'barrier': 1}",27,403,"{'rz': 422, 'cx': 362, 'sx': 186, 'x': 15, 'measure': 14, 'barrier': 1}",127,383,"{'rz': 479, 'cx': 307, 'sx': 256, 'measure': 14, 'x': 7, 'barrier': 1}",17.17028535980150
96,qftentangled,17,37,"{'cp': 136, 'h': 18, 'measure': 17, 'cx': 16, 'swap': 8, 'barrier': 1}",-1,-1,{},-1,-1,{},27,406,"{'cx': 674, 'rz': 568, 'sx': 200, 'x': 27, 'measure': 17, 'barrier': 1}",127,326,"{'cx': 741, 'rz': 470, 'sx': 66, 'measure': 17, 'x': 12, 'barrier': 1}",23.82971464019850
96,su2random,21,86,"{'cx': 630, 'u3': 84, 'measure': 21, 'barrier': 1}",-1,-1,{},-1,-1,{},27,624,"{'cx': 1784, 'rz': 794, 'sx': 573, 'x': 31, 'measure': 21, 'barrier': 1}",127,561,"{'cx': 1540, 'rz': 1231, 'sx': 814, 'x': 85, 'measure': 21, 'barrier': 1}",25.17028535980150
96,twolocalrandom,8,34,"{'cx': 84, 'ry': 32, 'measure': 8, 'barrier': 1}",-1,-1,{},16,188,"{'cx': 221, 'rz': 106, 'sx': 87, 'measure': 8, 'x': 3, 'barrier': 1}",27,221,"{'cx': 226, 'rz': 112, 'sx': 97, 'measure': 8, 'x': 5, 'barrier': 1}",127,211,"{'cx': 233, 'rz': 92, 'sx': 83, 'measure': 8, 'x': 2, 'barrier': 1}",26.82971464019850
96,realamprandom,8,34,"{'cx': 84, 'ry': 32, 'measure': 8, 'barrier': 1}",-1,-1,{},16,227,"{'cx': 239, 'rz': 108, 'sx': 93, 'measure': 8, 'x': 4, 'barrier': 1}",27,205,"{'cx': 205, 'rz': 112, 'sx': 96, 'measure': 8, 'x': 3, 'barrier': 1}",127,222,"{'cx': 220, 'rz': 98, 'sx': 87, 'measure': 8, 'x': 4, 'barrier': 1}",26.82971464019850
96,random,6,34,"{'cx': 17, 'u2': 12, 'u3': 7, 'measure': 6, 'ry': 4, 'rx': 4, 'u1': 3, 'h': 3, 'cu1': 3, 'tdg': 2, 't': 2, 'cry': 2, 'cy': 2, 'rz': 2, 'crz': 1, 'swap': 1, 'cz': 1, 'u': 1, 'cu3': 1, 'rzz': 1, 'cswap': 1, 's': 1, 'crx': 1, 'barrier': 1}",7,128,"{'rz': 103, 'cx': 83, 'sx': 60, 'measure': 6, 'x': 3, 'barrier': 1}",16,127,"{'rz': 103, 'cx': 78, 'sx': 57, 'measure': 6, 'x': 4, 'barrier': 1}",27,132,"{'rz': 102, 'cx': 78, 'sx': 57, 'measure': 6, 'x': 2, 'barrier': 1}",127,126,"{'rz': 102, 'cx': 78, 'sx': 57, 'measure': 6, 'x': 3, 'barrier': 1}",26.82971464019850
96,dj,27,29,"{'u2': 27, 'h': 26, 'cx': 26, 'measure': 26, 'barrier': 1}",-1,-1,{},-1,-1,{},27,119,"{'rz': 101, 'cx': 94, 'sx': 56, 'measure': 26, 'x': 2, 'barrier': 1}",127,116,"{'rz': 103, 'cx': 77, 'sx': 57, 'measure': 26, 'x': 6, 'barrier': 1}",31.82971464019850
96,qftentangled,11,25,"{'cp': 55, 'h': 12, 'measure': 11, 'cx': 10, 'swap': 5, 'barrier': 1}",-1,-1,{},16,259,"{'cx': 290, 'rz': 204, 'sx': 60, 'measure': 11, 'x': 7, 'barrier': 1}",27,272,"{'cx': 275, 'rz': 242, 'sx': 92, 'x': 16, 'measure': 11, 'barrier': 1}",127,235,"{'cx': 271, 'rz': 240, 'sx': 84, 'x': 14, 'measure': 11, 'barrier': 1}",35.82971464019850
96,ae,5,24,"{'cx': 8, 'cp': 6, 'u': 5, 'measure': 5, 'u2': 4, 'u3': 4, 'h': 4, 'barrier': 1}",7,78,"{'rz': 44, 'cx': 32, 'sx': 22, 'measure': 5, 'x': 2, 'barrier': 1}",16,78,"{'rz': 44, 'cx': 32, 'sx': 22, 'measure': 5, 'x': 2, 'barrier': 1}",27,79,"{'rz': 48, 'cx': 30, 'sx': 26, 'measure': 5, 'x': 3, 'barrier': 1}",127,74,"{'rz': 45, 'cx': 28, 'sx': 24, 'measure': 5, 'barrier': 1}",36.82971464019850
96,dj,21,23,"{'u2': 21, 'h': 20, 'cx': 20, 'measure': 20, 'barrier': 1}",-1,-1,{},-1,-1,{},27,89,"{'rz': 86, 'cx': 51, 'sx': 48, 'measure': 20, 'x': 4, 'barrier': 1}",127,78,"{'rz': 74, 'cx': 50, 'sx': 42, 'measure': 20, 'x': 1, 'barrier': 1}",37.82971464019850
